# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/11/07 05:00,2015/11/07 07:00,0.028,0.032,0.014,14.695,0,,,,,,,,,,,,,
2015/11/07 06:00,2015/11/07 08:00,0.295,0.294,0.047,16.611,0,,,,,,,,,,,,,
2015/11/07 07:00,2015/11/07 09:00,0.519,0.529,0.08,17.64,0,,,,,,,,,,,,,
2015/11/07 08:00,2015/11/07 10:00,0.674,0.709,0.107,18.454,0,,,,,,,,,,,,,
2015/11/07 09:00,2015/11/07 11:00,0.762,0.815,0.129,19.274,0,,,,,,,,,,,,,
2015/11/07 10:00,2015/11/07 12:00,0.782,0.828,0.149,19.941,0,,,,,,,,,,,,,
2015/11/07 11:00,2015/11/07 13:00,0.738,0.748,0.165,20.302,0,,,,,,,,,,,,,
2015/11/07 12:00,2015/11/07 14:00,0.638,0.61,0.163,20.264,0,,,,,,,,,,,,,
2015/11/07 13:00,2015/11/07 15:00,0.472,0.411,0.146,19.688,0,,,,,,,,,,,,,
2015/11/07 14:00,2015/11/07 16:00,0.231,0.168,0.105,18.429,0,,,,,,,,,,,,,
2015/11/07 15:00,2015/11/07 17:00,0.015,0.015,0.014,16.262,0,,,,,,,,,,,,,
2015/11/07 16:00,2015/11/07 18:00,0,0,0,14.757,0,,,,,,,,,,,,,
2015/11/07 17:00,2015/11/07 19:00,0,0,0,14.089,0,,,,,,,,,,,,,
2015/11/07 18:00,2015/11/07 20:00,0,0,0,13.631,0,,,,,,,,,,,,,
2015/11/07 19:00,2015/11/07 21:00,0,0,0,13.316,0,,,,,,,,,,,,,
2015/11/07 20:00,2015/11/07 22:00,0,0,0,13.099,0,,,,,,,,,,,,,
2015/11/07 21:00,2015/11/07 23:00,0,0,0,12.947,0,,,,,,,,,,,,,
2015/11/07 22:00,2015/11/08 00:00,0,0,0,12.797,0,,,,,,,,,,,,,
2015/11/07 23:00,2015/11/08 01:00,0,0,0,12.665,0,,,,,,,,,,,,,
2015/11/08 00:00,2015/11/08 02:00,0,0,0,12.651,0,,,,,,,,,,,,,
2015/11/08 01:00,2015/11/08 03:00,0,0,0,12.637,0,,,,,,,,,,,,,
2015/11/08 02:00,2015/11/08 04:00,0,0,0,12.595,0,,,,,,,,,,,,,
2015/11/08 03:00,2015/11/08 05:00,0,0,0,12.584,0,,,,,,,,,,,,,
2015/11/08 04:00,2015/11/08 06:00,0,0,0,12.558,0,,,,,,,,,,,,,
2015/11/08 05:00,2015/11/08 07:00,0.024,0.028,0.013,12.877,0,,,,,,,,,,,,,
2015/11/08 06:00,2015/11/08 08:00,0.28,0.271,0.052,15.646,0,,,,,,,,,,,,,
2015/11/08 07:00,2015/11/08 09:00,0.506,0.507,0.085,17.475,0,,,,,,,,,,,,,
2015/11/08 08:00,2015/11/08 10:00,0.662,0.689,0.112,18.76,0,,,,,,,,,,,,,
2015/11/08 09:00,2015/11/08 11:00,0.754,0.803,0.132,19.833,0,,,,,,,,,,,,,
2015/11/08 10:00,2015/11/08 12:00,0.787,0.848,0.14,20.584,0,,,,,,,,,,,,,
2015/11/08 11:00,2015/11/08 13:00,0.757,0.801,0.145,20.996,0,,,,,,,,,,,,,
2015/11/08 12:00,2015/11/08 14:00,0.662,0.664,0.145,20.999,0,,,,,,,,,,,,,
2015/11/08 13:00,2015/11/08 15:00,0.473,0.416,0.143,20.509,0,,,,,,,,,,,,,
2015/11/08 14:00,2015/11/08 16:00,0.224,0.162,0.104,19.413,0,,,,,,,,,,,,,
2015/11/08 15:00,2015/11/08 17:00,0.014,0.014,0.014,16.926,0,,,,,,,,,,,,,
2015/11/08 16:00,2015/11/08 18:00,0,0,0,15.605,0,,,,,,,,,,,,,
2015/11/08 17:00,2015/11/08 19:00,0,0,0,14.95,0,,,,,,,,,,,,,
2015/11/08 18:00,2015/11/08 20:00,0,0,0,14.583,0,,,,,,,,,,,,,
2015/11/08 19:00,2015/11/08 21:00,0,0,0,14.371,0,,,,,,,,,,,,,
2015/11/08 20:00,2015/11/08 22:00,0,0,0,14.27,0,,,,,,,,,,,,,
2015/11/08 21:00,2015/11/08 23:00,0,0,0,14.12,0,,,,,,,,,,,,,
2015/11/08 22:00,2015/11/09 00:00,0,0,0,13.919,0,,,,,,,,,,,,,
2015/11/08 23:00,2015/11/09 01:00,0,0,0,13.726,0,,,,,,,,,,,,,
2015/11/09 00:00,2015/11/09 02:00,0,0,0,13.489,0,,,,,,,,,,,,,
2015/11/09 01:00,2015/11/09 03:00,0,0,0,13.324,0,,,,,,,,,,,,,
2015/11/09 02:00,2015/11/09 04:00,0,0,0,13.228,0,,,,,,,,,,,,,
2015/11/09 03:00,2015/11/09 05:00,0,0,0,13.28,0,,,,,,,,,,,,,
2015/11/09 04:00,2015/11/09 06:00,0,0,0,13.339,0,,,,,,,,,,,,,
2015/11/09 05:00,2015/11/09 07:00,0.026,0.03,0.013,13.609,0,,,,,,,,,,,,,
2015/11/09 06:00,2015/11/09 08:00,0.289,0.289,0.045,16.382,0,,,,,,,,,,,,,
2015/11/09 07:00,2015/11/09 09:00,0.511,0.525,0.077,18.718,0,,,,,,,,,,,,,
2015/11/09 08:00,2015/11/09 10:00,0.659,0.698,0.106,20.657,0,,,,,,,,,,,,,
2015/11/09 09:00,2015/11/09 11:00,0.743,0.798,0.132,22.002,0,,,,,,,,,,,,,
2015/11/09 10:00,2015/11/09 12:00,0.762,0.812,0.152,22.966,0,,,,,,,,,,,,,
2015/11/09 11:00,2015/11/09 13:00,0.715,0.731,0.166,23.643,0,,,,,,,,,,,,,
2015/11/09 12:00,2015/11/09 14:00,0.601,0.564,0.172,23.966,0,,,,,,,,,,,,,
2015/11/09 13:00,2015/11/09 15:00,0.431,0.363,0.153,23.821,0,,,,,,,,,,,,,
2015/11/09 14:00,2015/11/09 16:00,0.203,0.142,0.103,22.649,0,,,,,,,,,,,,,
2015/11/09 15:00,2015/11/09 17:00,0.011,0.012,0.013,21.201,0,,,,,,,,,,,,,
2015/11/09 16:00,2015/11/09 18:00,0,0,0,21.051,0,,,,,,,,,,,,,
2015/11/09 17:00,2015/11/09 19:00,0,0,0,20.648,0,,,,,,,,,,,,,
2015/11/09 18:00,2015/11/09 20:00,0,0,0,19.571,0,,,,,,,,,,,,,
2015/11/09 19:00,2015/11/09 21:00,0,0,0,18.45,0,,,,,,,,,,,,,
2015/11/09 20:00,2015/11/09 22:00,0,0,0,17.715,0,,,,,,,,,,,,,
2015/11/09 21:00,2015/11/09 23:00,0,0,0,17.056,0,,,,,,,,,,,,,
2015/11/09 22:00,2015/11/10 00:00,0,0,0,16.254,0,,,,,,,,,,,,,
2015/11/09 23:00,2015/11/10 01:00,0,0,0,15.54,0,,,,,,,,,,,,,
2015/11/10 00:00,2015/11/10 02:00,0,0,0,14.981,0,,,,,,,,,,,,,
2015/11/10 01:00,2015/11/10 03:00,0,0,0,14.754,0,,,,,,,,,,,,,
2015/11/10 02:00,2015/11/10 04:00,0,0,0,14.865,0,,,,,,,,,,,,,
2015/11/10 03:00,2015/11/10 05:00,0,0,0,15.132,0,,,,,,,,,,,,,
2015/11/10 04:00,2015/11/10 06:00,0,0,0,15.306,0,,,,,,,,,,,,,
2015/11/10 05:00,2015/11/10 07:00,0.024,0.029,0.013,15.731,0,,,,,,,,,,,,,
2015/11/10 06:00,2015/11/10 08:00,0.283,0.287,0.044,18.477,0,,,,,,,,,,,,,
2015/11/10 07:00,2015/11/10 09:00,0.503,0.522,0.076,20.77,0,,,,,,,,,,,,,
2015/11/10 08:00,2015/11/10 10:00,0.652,0.699,0.104,22.984,0,,,,,,,,,,,,,
2015/11/10 09:00,2015/11/10 11:00,0.738,0.805,0.127,24.111,0,,,,,,,,,,,,,
2015/11/10 10:00,2015/11/10 12:00,0.76,0.823,0.146,24.642,0,,,,,,,,,,,,,
2015/11/10 11:00,2015/11/10 13:00,0.715,0.74,0.163,24.771,0,,,,,,,,,,,,,
2015/11/10 12:00,2015/11/10 14:00,0.616,0.599,0.162,24.596,0,,,,,,,,,,,,,
2015/11/10 13:00,2015/11/10 15:00,0.436,0.374,0.149,24.071,0,,,,,,,,,,,,,
2015/11/10 14:00,2015/11/10 16:00,0.23,0.176,0.099,22.709,0,,,,,,,,,,,,,
2015/11/10 15:00,2015/11/10 17:00,0.014,0.017,0.012,20.011,0,,,,,,,,,,,,,
2015/11/10 16:00,2015/11/10 18:00,0,0,0,19.151,0,,,,,,,,,,,,,
2015/11/10 17:00,2015/11/10 19:00,0,0,0,18.976,0,,,,,,,,,,,,,
2015/11/10 18:00,2015/11/10 20:00,0,0,0,18.922,0,,,,,,,,,,,,,
2015/11/10 19:00,2015/11/10 21:00,0,0,0,18.659,0,,,,,,,,,,,,,
2015/11/10 20:00,2015/11/10 22:00,0,0,0,18.206,0,,,,,,,,,,,,,
2015/11/10 21:00,2015/11/10 23:00,0,0,0,17.68,0,,,,,,,,,,,,,
2015/11/10 22:00,2015/11/11 00:00,0,0,0,17.224,0,,,,,,,,,,,,,
2015/11/10 23:00,2015/11/11 01:00,0,0,0,16.906,0,,,,,,,,,,,,,
2015/11/11 00:00,2015/11/11 02:00,0,0,0,16.693,0,,,,,,,,,,,,,
2015/11/11 01:00,2015/11/11 03:00,0,0,0,16.492,0,,,,,,,,,,,,,
2015/11/11 02:00,2015/11/11 04:00,0,0,0,16.302,0,,,,,,,,,,,,,
2015/11/11 03:00,2015/11/11 05:00,0,0,0,16.2,0,,,,,,,,,,,,,
2015/11/11 04:00,2015/11/11 06:00,0,0,0,16.054,0,,,,,,,,,,,,,
2015/11/11 05:00,2015/11/11 07:00,0.017,0.02,0.012,16.061,0,,,,,,,,,,,,,
2015/11/11 06:00,2015/11/11 08:00,0.252,0.241,0.055,18.465,0,,,,,,,,,,,,,
2015/11/11 07:00,2015/11/11 09:00,0.499,0.517,0.076,20.576,0,,,,,,,,,,,,,
2015/11/11 08:00,2015/11/11 10:00,0.65,0.699,0.102,23.344,0,,,,,,,,,,,,,
2015/11/11 09:00,2015/11/11 11:00,0.732,0.8,0.126,24.402,0,,,,,,,,,,,,,
2015/11/11 10:00,2015/11/11 12:00,0.755,0.817,0.146,25.009,0,,,,,,,,,,,,,
2015/11/11 11:00,2015/11/11 13:00,0.707,0.73,0.164,25.353,0,,,,,,,,,,,,,
2015/11/11 12:00,2015/11/11 14:00,0.61,0.593,0.162,25.43,0,,,,,,,,,,,,,
2015/11/11 13:00,2015/11/11 15:00,0.44,0.386,0.145,25.162,0,,,,,,,,,,,,,
2015/11/11 14:00,2015/11/11 16:00,0.205,0.149,0.1,24.055,0,,,,,,,,,,,,,
2015/11/11 15:00,2015/11/11 17:00,0.011,0.012,0.012,22.436,0,,,,,,,,,,,,,
2015/11/11 16:00,2015/11/11 18:00,0,0,0,21.648,0,,,,,,,,,,,,,
2015/11/11 17:00,2015/11/11 19:00,0,0,0,21.219,0,,,,,,,,,,,,,
2015/11/11 18:00,2015/11/11 20:00,0,0,0,20.696,0,,,,,,,,,,,,,
2015/11/11 19:00,2015/11/11 21:00,0,0,0,20.319,0,,,,,,,,,,,,,
2015/11/11 20:00,2015/11/11 22:00,0,0,0,19.89,0,,,,,,,,,,,,,
2015/11/11 21:00,2015/11/11 23:00,0,0,0,19.589,0,,,,,,,,,,,,,
2015/11/11 22:00,2015/11/12 00:00,0,0,0,19.49,0,,,,,,,,,,,,,
2015/11/11 23:00,2015/11/12 01:00,0,0,0,19.821,0,,,,,,,,,,,,,
2015/11/12 00:00,2015/11/12 02:00,0,0,0,19.618,0,,,,,,,,,,,,,
2015/11/12 01:00,2015/11/12 03:00,0,0,0,19.364,0,,,,,,,,,,,,,
2015/11/12 02:00,2015/11/12 04:00,0,0,0,19.094,0,,,,,,,,,,,,,
2015/11/12 03:00,2015/11/12 05:00,0,0,0,19.024,0,,,,,,,,,,,,,
2015/11/12 04:00,2015/11/12 06:00,0,0,0,19.108,0,,,,,,,,,,,,,
2015/11/12 05:00,2015/11/12 07:00,0.022,0.028,0.011,19.201,0,,,,,,,,,,,,,
2015/11/12 06:00,2015/11/12 08:00,0.271,0.276,0.043,19.973,0,,,,,,,,,,,,,
2015/11/12 07:00,2015/11/12 09:00,0.497,0.519,0.074,21.896,0,,,,,,,,,,,,,
2015/11/12 08:00,2015/11/12 10:00,0.642,0.691,0.104,24.092,0,,,,,,,,,,,,,
2015/11/12 09:00,2015/11/12 11:00,0.728,0.799,0.126,25.349,0,,,,,,,,,,,,,
2015/11/12 10:00,2015/11/12 12:00,0.748,0.812,0.145,25.778,0,,,,,,,,,,,,,
2015/11/12 11:00,2015/11/12 13:00,0.71,0.742,0.159,26.001,0,,,,,,,,,,,,,
2015/11/12 12:00,2015/11/12 14:00,0.608,0.593,0.161,25.959,0,,,,,,,,,,,,,
2015/11/12 13:00,2015/11/12 15:00,0.434,0.379,0.145,25.541,0,,,,,,,,,,,,,
2015/11/12 14:00,2015/11/12 16:00,0.2,0.145,0.098,24.155,0,,,,,,,,,,,,,
2015/11/12 15:00,2015/11/12 17:00,0.01,0.012,0.011,21.706,0,,,,,,,,,,,,,
2015/11/12 16:00,2015/11/12 18:00,0,0,0,20.405,0,,,,,,,,,,,,,
2015/11/12 17:00,2015/11/12 19:00,0,0,0,19.547,0,,,,,,,,,,,,,
2015/11/12 18:00,2015/11/12 20:00,0,0,0,18.958,0,,,,,,,,,,,,,
2015/11/12 19:00,2015/11/12 21:00,0,0,0,18.498,0,,,,,,,,,,,,,
2015/11/12 20:00,2015/11/12 22:00,0,0,0,18.122,0,,,,,,,,,,,,,
2015/11/12 21:00,2015/11/12 23:00,0,0,0,17.934,0,,,,,,,,,,,,,
2015/11/12 22:00,2015/11/13 00:00,0,0,0,18.13,0,,,,,,,,,,,,,
2015/11/12 23:00,2015/11/13 01:00,0,0,0,18.139,0,,,,,,,,,,,,,
2015/11/13 00:00,2015/11/13 02:00,0,0,0,17.757,0,,,,,,,,,,,,,
2015/11/13 01:00,2015/11/13 03:00,0,0,0,17.367,0,,,,,,,,,,,,,
2015/11/13 02:00,2015/11/13 04:00,0,0,0,17.229,0,,,,,,,,,,,,,
2015/11/13 03:00,2015/11/13 05:00,0,0,0,16.873,0,,,,,,,,,,,,,
2015/11/13 04:00,2015/11/13 06:00,0,0,0,16.503,0,,,,,,,,,,,,,
2015/11/13 05:00,2015/11/13 07:00,0.019,0.024,0.011,16.324,0,,,,,,,,,,,,,
2015/11/13 06:00,2015/11/13 08:00,0.259,0.256,0.047,17.736,0,,,,,,,,,,,,,
2015/11/13 07:00,2015/11/13 09:00,0.491,0.5,0.078,19.298,0,,,,,,,,,,,,,
2015/11/13 08:00,2015/11/13 10:00,0.644,0.681,0.105,21.606,0,,,,,,,,,,,,,
2015/11/13 09:00,2015/11/13 11:00,0.729,0.79,0.127,23.626,0,,,,,,,,,,,,,
2015/11/13 10:00,2015/11/13 12:00,0.752,0.811,0.145,24.578,0,,,,,,,,,,,,,
2015/11/13 11:00,2015/11/13 13:00,0.712,0.743,0.157,25.208,0,,,,,,,,,,,,,
2015/11/13 12:00,2015/11/13 14:00,0.616,0.608,0.155,25.302,0,,,,,,,,,,,,,
2015/11/13 13:00,2015/11/13 15:00,0.439,0.385,0.143,24.882,0,,,,,,,,,,,,,
2015/11/13 14:00,2015/11/13 16:00,0.2,0.146,0.098,23.512,0,,,,,,,,,,,,,
2015/11/13 15:00,2015/11/13 17:00,0.01,0.012,0.011,21.011,0,,,,,,,,,,,,,
2015/11/13 16:00,2015/11/13 18:00,0,0,0,19.729,0,,,,,,,,,,,,,
2015/11/13 17:00,2015/11/13 19:00,0,0,0,18.885,0,,,,,,,,,,,,,
2015/11/13 18:00,2015/11/13 20:00,0,0,0,18.347,0,,,,,,,,,,,,,
2015/11/13 19:00,2015/11/13 21:00,0,0,0,17.939,0,,,,,,,,,,,,,
2015/11/13 20:00,2015/11/13 22:00,0,0,0,17.867,0,,,,,,,,,,,,,
2015/11/13 21:00,2015/11/13 23:00,0,0,0,17.669,0,,,,,,,,,,,,,
2015/11/13 22:00,2015/11/14 00:00,0,0,0,16.975,0,,,,,,,,,,,,,
2015/11/13 23:00,2015/11/14 01:00,0,0,0,16.41,0,,,,,,,,,,,,,
2015/11/14 00:00,2015/11/14 02:00,0,0,0,15.822,0,,,,,,,,,,,,,
2015/11/14 01:00,2015/11/14 03:00,0,0,0,15.342,0,,,,,,,,,,,,,
2015/11/14 02:00,2015/11/14 04:00,0,0,0,15.031,0,,,,,,,,,,,,,
2015/11/14 03:00,2015/11/14 05:00,0,0,0,14.857,0,,,,,,,,,,,,,
2015/11/14 04:00,2015/11/14 06:00,0,0,0,14.823,0,,,,,,,,,,,,,
2015/11/14 05:00,2015/11/14 07:00,0.019,0.024,0.01,15.031,0,,,,,,,,,,,,,
2015/11/14 06:00,2015/11/14 08:00,0.258,0.256,0.044,16.891,0,,,,,,,,,,,,,
2015/11/14 07:00,2015/11/14 09:00,0.486,0.493,0.078,18.718,0,,,,,,,,,,,,,
2015/11/14 08:00,2015/11/14 10:00,0.641,0.67,0.107,20.315,0,,,,,,,,,,,,,
2015/11/14 09:00,2015/11/14 11:00,0.724,0.773,0.131,22.54,0,,,,,,,,,,,,,
2015/11/14 10:00,2015/11/14 12:00,0.746,0.794,0.149,23.881,0,,,,,,,,,,,,,
2015/11/14 11:00,2015/11/14 13:00,0.705,0.723,0.162,24.371,0,,,,,,,,,,,,,
2015/11/14 12:00,2015/11/14 14:00,0.595,0.566,0.165,24.59,0,,,,,,,,,,,,,
2015/11/14 13:00,2015/11/14 15:00,0.421,0.358,0.147,24.389,0,,,,,,,,,,,,,
2015/11/14 14:00,2015/11/14 16:00,0.188,0.133,0.096,23.285,0,,,,,,,,,,,,,
2015/11/14 15:00,2015/11/14 17:00,0.009,0.011,0.011,20.546,0,,,,,,,,,,,,,
2015/11/14 16:00,2015/11/14 18:00,0,0,0,18.981,0,,,,,,,,,,,,,
2015/11/14 17:00,2015/11/14 19:00,0,0,0,18.068,0,,,,,,,,,,,,,
2015/11/14 18:00,2015/11/14 20:00,0,0,0,17.507,0,,,,,,,,,,,,,
2015/11/14 19:00,2015/11/14 21:00,0,0,0,17.278,0,,,,,,,,,,,,,
2015/11/14 20:00,2015/11/14 22:00,0,0,0,17.557,0,,,,,,,,,,,,,
2015/11/14 21:00,2015/11/14 23:00,0,0,0,17.877,0,,,,,,,,,,,,,
2015/11/14 22:00,2015/11/15 00:00,0,0,0,17.681,0,,,,,,,,,,,,,
2015/11/14 23:00,2015/11/15 01:00,0,0,0,16.935,0,,,,,,,,,,,,,
2015/11/15 00:00,2015/11/15 02:00,0,0,0,16.114,0,,,,,,,,,,,,,
2015/11/15 01:00,2015/11/15 03:00,0,0,0,15.437,0,,,,,,,,,,,,,
2015/11/15 02:00,2015/11/15 04:00,0,0,0,15.034,0,,,,,,,,,,,,,
2015/11/15 03:00,2015/11/15 05:00,0,0,0,14.74,1,,,,,,,,,,,,,
2015/11/15 04:00,2015/11/15 06:00,0,0,0,14.661,1,,,,,,,,,,,,,
2015/11/15 05:00,2015/11/15 07:00,0.249,0.129,0.158,15.017,1,,,,,,,,,,,,,
2015/11/15 06:00,2015/11/15 08:00,0.362,0.284,0.134,17.197,1,,,,,,,,,,,,,
2015/11/15 07:00,2015/11/15 09:00,0.477,0.477,0.081,18.325,0,,,,,,,,,,,,,
2015/11/15 08:00,2015/11/15 10:00,0.586,0.624,0.075,19.31,1,,,,,,,,,,,,,
2015/11/15 09:00,2015/11/15 11:00,0.682,0.741,0.092,20.243,1,,,,,,,,,,,,,
2015/11/15 10:00,2015/11/15 12:00,0.764,0.815,0.14,20.976,0,,,,,,,,,,,,,
2015/11/15 11:00,2015/11/15 13:00,0.748,0.799,0.135,21.359,0,,,,,,,,,,,,,
2015/11/15 12:00,2015/11/15 14:00,0.659,0.673,0.134,21.291,0,,,,,,,,,,,,,
2015/11/15 13:00,2015/11/15 15:00,0.472,0.428,0.131,20.752,0,,,,,,,,,,,,,
2015/11/15 14:00,2015/11/15 16:00,0.214,0.158,0.096,19.553,0,,,,,,,,,,,,,
2015/11/15 15:00,2015/11/15 17:00,0.01,0.012,0.011,17.147,0,,,,,,,,,,,,,
2015/11/15 16:00,2015/11/15 18:00,0,0,0,15.807,0,,,,,,,,,,,,,
2015/11/15 17:00,2015/11/15 19:00,0,0,0,15.092,0,,,,,,,,,,,,,
2015/11/15 18:00,2015/11/15 20:00,0,0,0,14.664,0,,,,,,,,,,,,,
2015/11/15 19:00,2015/11/15 21:00,0,0,0,14.374,0,,,,,,,,,,,,,
2015/11/15 20:00,2015/11/15 22:00,0,0,0,14.149,0,,,,,,,,,,,,,
2015/11/15 21:00,2015/11/15 23:00,0,0,0,13.949,0,,,,,,,,,,,,,
2015/11/15 22:00,2015/11/16 00:00,0,0,0,13.768,0,,,,,,,,,,,,,
2015/11/15 23:00,2015/11/16 01:00,0,0,0,13.605,0,,,,,,,,,,,,,
2015/11/16 00:00,2015/11/16 02:00,0,0,0,13.461,0,,,,,,,,,,,,,
2015/11/16 01:00,2015/11/16 03:00,0,0,0,13.315,0,,,,,,,,,,,,,
2015/11/16 02:00,2015/11/16 04:00,0,0,0,13.192,0,,,,,,,,,,,,,
2015/11/16 03:00,2015/11/16 05:00,0,0,0,13.156,0,,,,,,,,,,,,,
2015/11/16 04:00,2015/11/16 06:00,0,0,0,13.141,0,,,,,,,,,,,,,
2015/11/16 05:00,2015/11/16 07:00,0.009,0.011,0.01,13.371,0,,,,,,,,,,,,,
2015/11/16 06:00,2015/11/16 08:00,0.158,0.125,0.065,15.309,0,,,,,,,,,,,,,
2015/11/16 07:00,2015/11/16 09:00,0.281,0.178,0.149,17.07,0,,,,,,,,,,,,,
2015/11/16 08:00,2015/11/16 10:00,0.448,0.372,0.151,18.118,1,,,,,,,,,,,,,
2015/11/16 09:00,2015/11/16 11:00,0.605,0.58,0.145,19.091,1,,,,,,,,,,,,,
2015/11/16 10:00,2015/11/16 12:00,0.741,0.765,0.154,20.457,0,,,,,,,,,,,,,
2015/11/16 11:00,2015/11/16 13:00,0.734,0.773,0.143,21.957,0,,,,,,,,,,,,,
2015/11/16 12:00,2015/11/16 14:00,0.635,0.638,0.142,22.818,0,,,,,,,,,,,,,
2015/11/16 13:00,2015/11/16 15:00,0.453,0.407,0.134,22.947,0,,,,,,,,,,,,,
2015/11/16 14:00,2015/11/16 16:00,0.199,0.146,0.094,21.849,0,,,,,,,,,,,,,
2015/11/16 15:00,2015/11/16 17:00,0.008,0.01,0.01,20.272,0,,,,,,,,,,,,,
2015/11/16 16:00,2015/11/16 18:00,0,0,0,19.599,0,,,,,,,,,,,,,
2015/11/16 17:00,2015/11/16 19:00,0,0,0,18.875,0,,,,,,,,,,,,,
2015/11/16 18:00,2015/11/16 20:00,0,0,0,18.291,0,,,,,,,,,,,,,
2015/11/16 19:00,2015/11/16 21:00,0,0,0,17.588,0,,,,,,,,,,,,,
2015/11/16 20:00,2015/11/16 22:00,0,0,0,16.873,0,,,,,,,,,,,,,
2015/11/16 21:00,2015/11/16 23:00,0,0,0,16.216,0,,,,,,,,,,,,,
2015/11/16 22:00,2015/11/17 00:00,0,0,0,15.687,0,,,,,,,,,,,,,
2015/11/16 23:00,2015/11/17 01:00,0,0,0,15.38,0,,,,,,,,,,,,,
2015/11/17 00:00,2015/11/17 02:00,0,0,0,15.145,0,,,,,,,,,,,,,
2015/11/17 01:00,2015/11/17 03:00,0,0,0,14.888,0,,,,,,,,,,,,,
2015/11/17 02:00,2015/11/17 04:00,0,0,0,14.69,0,,,,,,,,,,,,,
2015/11/17 03:00,2015/11/17 05:00,0,0,0,14.524,0,,,,,,,,,,,,,
2015/11/17 04:00,2015/11/17 06:00,0,0,0,14.391,0,,,,,,,,,,,,,
2015/11/17 05:00,2015/11/17 07:00,0.015,0.02,0.009,14.416,0,,,,,,,,,,,,,
2015/11/17 06:00,2015/11/17 08:00,0.241,0.237,0.044,16.826,0,,,,,,,,,,,,,
2015/11/17 07:00,2015/11/17 09:00,0.475,0.483,0.076,19.194,0,,,,,,,,,,,,,
2015/11/17 08:00,2015/11/17 10:00,0.629,0.658,0.105,20.574,0,,,,,,,,,,,,,
2015/11/17 09:00,2015/11/17 11:00,0.718,0.763,0.129,21.538,0,,,,,,,,,,,,,
2015/11/17 10:00,2015/11/17 12:00,0.745,0.79,0.144,22.181,0,,,,,,,,,,,,,
2015/11/17 11:00,2015/11/17 13:00,0.714,0.737,0.152,22.519,0,,,,,,,,,,,,,
2015/11/17 12:00,2015/11/17 14:00,0.623,0.614,0.148,22.455,0,,,,,,,,,,,,,
2015/11/17 13:00,2015/11/17 15:00,0.445,0.392,0.136,21.932,0,,,,,,,,,,,,,
2015/11/17 14:00,2015/11/17 16:00,0.199,0.147,0.093,20.674,0,,,,,,,,,,,,,
2015/11/17 15:00,2015/11/17 17:00,0.009,0.011,0.01,17.926,0,,,,,,,,,,,,,
2015/11/17 16:00,2015/11/17 18:00,0,0,0,16.721,0,,,,,,,,,,,,,
2015/11/17 17:00,2015/11/17 19:00,0,0,0,15.927,0,,,,,,,,,,,,,
2015/11/17 18:00,2015/11/17 20:00,0,0,0,15.437,0,,,,,,,,,,,,,
2015/11/17 19:00,2015/11/17 21:00,0,0,0,15.319,0,,,,,,,,,,,,,
2015/11/17 20:00,2015/11/17 22:00,0,0,0,15.469,0,,,,,,,,,,,,,
2015/11/17 21:00,2015/11/17 23:00,0,0,0,15.567,0,,,,,,,,,,,,,
2015/11/17 22:00,2015/11/18 00:00,0,0,0,15.578,0,,,,,,,,,,,,,
2015/11/17 23:00,2015/11/18 01:00,0,0,0,15.279,0,,,,,,,,,,,,,
2015/11/18 00:00,2015/11/18 02:00,0,0,0,15.046,0,,,,,,,,,,,,,
2015/11/18 01:00,2015/11/18 03:00,0,0,0,14.903,0,,,,,,,,,,,,,
2015/11/18 02:00,2015/11/18 04:00,0,0,0,14.676,0,,,,,,,,,,,,,
2015/11/18 03:00,2015/11/18 05:00,0,0,0,14.526,0,,,,,,,,,,,,,
2015/11/18 04:00,2015/11/18 06:00,0,0,0,14.551,0,,,,,,,,,,,,,
2015/11/18 05:00,2015/11/18 07:00,0.013,0.019,0.008,14.75,0,,,,,,,,,,,,,
2015/11/18 06:00,2015/11/18 08:00,0.239,0.235,0.043,15.831,0,,,,,,,,,,,,,
2015/11/18 07:00,2015/11/18 09:00,0.479,0.486,0.074,17.724,0,,,,,,,,,,,,,
2015/11/18 08:00,2015/11/18 10:00,0.634,0.664,0.102,19.76,0,,,,,,,,,,,,,
2015/11/18 09:00,2015/11/18 11:00,0.72,0.767,0.125,21.216,0,,,,,,,,,,,,,
