# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/11/09 04:00,09/11/2015 04:00,0,0,0,13.426,,,,,,,,,,,,,
2015/11/09 05:00,09/11/2015 05:00,0,0,0,12.987,,,,,,,,,,,,,
2015/11/09 06:00,09/11/2015 06:00,0,0,0,12.647,,,,,,,,,,,,,
2015/11/09 07:00,09/11/2015 07:00,0.055,0.056,0.019,13.009,,,,,,,,,,,,,
2015/11/09 08:00,09/11/2015 08:00,0.306,0.3,0.057,17.467,,,,,,,,,,,,,
2015/11/09 09:00,09/11/2015 09:00,0.52,0.563,0.068,20.954,,,,,,,,,,,,,
2015/11/09 10:00,09/11/2015 10:00,0.661,0.764,0.075,23.387,,,,,,,,,,,,,
2015/11/09 11:00,09/11/2015 11:00,0.742,0.893,0.08,24.831,,,,,,,,,,,,,
2015/11/09 12:00,09/11/2015 12:00,0.773,0.948,0.081,25.7,,,,,,,,,,,,,
2015/11/09 13:00,09/11/2015 13:00,0.751,0.915,0.079,26.044,,,,,,,,,,,,,
2015/11/09 14:00,09/11/2015 14:00,0.678,0.804,0.075,25.966,,,,,,,,,,,,,
2015/11/09 15:00,09/11/2015 15:00,0.55,0.62,0.068,25.406,,,,,,,,,,,,,
2015/11/09 16:00,09/11/2015 16:00,0.363,0.381,0.057,24.188,,,,,,,,,,,,,
2015/11/09 17:00,09/11/2015 17:00,0.073,0.076,0.022,20.225,,,,,,,,,,,,,
2015/11/09 18:00,09/11/2015 18:00,0,0,0,17.429,,,,,,,,,,,,,
2015/11/09 19:00,09/11/2015 19:00,0,0,0,16.541,,,,,,,,,,,,,
2015/11/09 20:00,09/11/2015 20:00,0,0,0,15.908,,,,,,,,,,,,,
2015/11/09 21:00,09/11/2015 21:00,0,0,0,15.205,,,,,,,,,,,,,
2015/11/09 22:00,09/11/2015 22:00,0,0,0,14.114,,,,,,,,,,,,,
2015/11/09 23:00,09/11/2015 23:00,0,0,0,13.351,,,,,,,,,,,,,
2015/11/10 00:00,10/11/2015 00:00,0,0,0,12.883,,,,,,,,,,,,,
2015/11/10 01:00,10/11/2015 01:00,0,0,0,12.503,,,,,,,,,,,,,
2015/11/10 02:00,10/11/2015 02:00,0,0,0,12.155,,,,,,,,,,,,,
2015/11/10 03:00,10/11/2015 03:00,0,0,0,11.79,,,,,,,,,,,,,
2015/11/10 04:00,10/11/2015 04:00,0,0,0,11.466,,,,,,,,,,,,,
2015/11/10 05:00,10/11/2015 05:00,0,0,0,11.223,,,,,,,,,,,,,
2015/11/10 06:00,10/11/2015 06:00,0,0,0,11.049,,,,,,,,,,,,,
2015/11/10 07:00,10/11/2015 07:00,0.06,0.062,0.018,11.747,,,,,,,,,,,,,
2015/11/10 08:00,10/11/2015 08:00,0.319,0.315,0.053,15.313,,,,,,,,,,,,,
2015/11/10 09:00,10/11/2015 09:00,0.533,0.578,0.064,19.104,,,,,,,,,,,,,
2015/11/10 10:00,10/11/2015 10:00,0.672,0.78,0.071,22.384,,,,,,,,,,,,,
2015/11/10 11:00,10/11/2015 11:00,0.752,0.908,0.077,23.953,,,,,,,,,,,,,
2015/11/10 12:00,10/11/2015 12:00,0.778,0.954,0.079,24.938,,,,,,,,,,,,,
2015/11/10 13:00,10/11/2015 13:00,0.754,0.918,0.078,25.417,,,,,,,,,,,,,
2015/11/10 14:00,10/11/2015 14:00,0.679,0.802,0.074,25.345,,,,,,,,,,,,,
2015/11/10 15:00,10/11/2015 15:00,0.555,0.626,0.066,24.734,,,,,,,,,,,,,
2015/11/10 16:00,10/11/2015 16:00,0.368,0.387,0.055,23.47,,,,,,,,,,,,,
2015/11/10 17:00,10/11/2015 17:00,0.073,0.077,0.021,19.788,,,,,,,,,,,,,
2015/11/10 18:00,10/11/2015 18:00,0,0,0,16.763,,,,,,,,,,,,,
2015/11/10 19:00,10/11/2015 19:00,0,0,0,15.794,,,,,,,,,,,,,
2015/11/10 20:00,10/11/2015 20:00,0,0,0,15.245,,,,,,,,,,,,,
2015/11/10 21:00,10/11/2015 21:00,0,0,0,14.709,,,,,,,,,,,,,
2015/11/10 22:00,10/11/2015 22:00,0,0,0,14.277,,,,,,,,,,,,,
2015/11/10 23:00,10/11/2015 23:00,0,0,0,13.902,,,,,,,,,,,,,
2015/11/11 00:00,11/11/2015 00:00,0,0,0,13.495,,,,,,,,,,,,,
2015/11/11 01:00,11/11/2015 01:00,0,0,0,13.001,,,,,,,,,,,,,
2015/11/11 02:00,11/11/2015 02:00,0,0,0,12.482,,,,,,,,,,,,,
2015/11/11 03:00,11/11/2015 03:00,0,0,0,11.842,,,,,,,,,,,,,
2015/11/11 04:00,11/11/2015 04:00,0,0,0,11.13,,,,,,,,,,,,,
2015/11/11 05:00,11/11/2015 05:00,0,0,0,10.531,,,,,,,,,,,,,
2015/11/11 06:00,11/11/2015 06:00,0,0,0,10.143,,,,,,,,,,,,,
2015/11/11 07:00,11/11/2015 07:00,0.062,0.065,0.017,10.702,,,,,,,,,,,,,
2015/11/11 08:00,11/11/2015 08:00,0.324,0.324,0.05,15.459,,,,,,,,,,,,,
2015/11/11 09:00,11/11/2015 09:00,0.538,0.588,0.061,19.301,,,,,,,,,,,,,
2015/11/11 10:00,11/11/2015 10:00,0.678,0.791,0.069,22.387,,,,,,,,,,,,,
2015/11/11 11:00,11/11/2015 11:00,0.757,0.92,0.073,24.216,,,,,,,,,,,,,
2015/11/11 12:00,11/11/2015 12:00,0.782,0.966,0.076,25.317,,,,,,,,,,,,,
2015/11/11 13:00,11/11/2015 13:00,0.758,0.931,0.075,25.872,,,,,,,,,,,,,
2015/11/11 14:00,11/11/2015 14:00,0.684,0.816,0.071,25.903,,,,,,,,,,,,,
2015/11/11 15:00,11/11/2015 15:00,0.555,0.63,0.064,25.385,,,,,,,,,,,,,
2015/11/11 16:00,11/11/2015 16:00,0.367,0.388,0.055,24.147,,,,,,,,,,,,,
2015/11/11 17:00,11/11/2015 17:00,0.07,0.074,0.021,19.969,,,,,,,,,,,,,
2015/11/11 18:00,11/11/2015 18:00,0,0,0,17.059,,,,,,,,,,,,,
2015/11/11 19:00,11/11/2015 19:00,0,0,0,16.073,,,,,,,,,,,,,
2015/11/11 20:00,11/11/2015 20:00,0,0,0,15.303,,,,,,,,,,,,,
2015/11/11 21:00,11/11/2015 21:00,0,0,0,14.515,,,,,,,,,,,,,
2015/11/11 22:00,11/11/2015 22:00,0,0,0,13.616,,,,,,,,,,,,,
2015/11/11 23:00,11/11/2015 23:00,0,0,0,13.024,,,,,,,,,,,,,
2015/11/12 00:00,12/11/2015 00:00,0,0,0,12.723,,,,,,,,,,,,,
2015/11/12 01:00,12/11/2015 01:00,0,0,0,12.467,,,,,,,,,,,,,
2015/11/12 02:00,12/11/2015 02:00,0,0,0,12.156,,,,,,,,,,,,,
2015/11/12 03:00,12/11/2015 03:00,0,0,0,11.69,,,,,,,,,,,,,
2015/11/12 04:00,12/11/2015 04:00,0,0,0,11.188,,,,,,,,,,,,,
2015/11/12 05:00,12/11/2015 05:00,0,0,0,10.844,,,,,,,,,,,,,
2015/11/12 06:00,12/11/2015 06:00,0,0,0,10.596,,,,,,,,,,,,,
2015/11/12 07:00,12/11/2015 07:00,0.048,0.049,0.018,11.113,,,,,,,,,,,,,
2015/11/12 08:00,12/11/2015 08:00,0.298,0.287,0.058,15.802,,,,,,,,,,,,,
2015/11/12 09:00,12/11/2015 09:00,0.511,0.542,0.071,19.578,,,,,,,,,,,,,
2015/11/12 10:00,12/11/2015 10:00,0.645,0.73,0.081,22.455,,,,,,,,,,,,,
2015/11/12 11:00,12/11/2015 11:00,0.724,0.852,0.087,24.051,,,,,,,,,,,,,
2015/11/12 12:00,12/11/2015 12:00,0.759,0.915,0.087,25.046,,,,,,,,,,,,,
2015/11/12 13:00,12/11/2015 13:00,0.743,0.895,0.083,25.461,,,,,,,,,,,,,
2015/11/12 14:00,12/11/2015 14:00,0.67,0.785,0.078,25.332,,,,,,,,,,,,,
2015/11/12 15:00,12/11/2015 15:00,0.539,0.599,0.071,24.741,,,,,,,,,,,,,
2015/11/12 16:00,12/11/2015 16:00,0.352,0.364,0.06,23.601,,,,,,,,,,,,,
2015/11/12 17:00,12/11/2015 17:00,0.048,0.047,0.022,19.729,,,,,,,,,,,,,
2015/11/12 18:00,12/11/2015 18:00,0,0,0,17.314,,,,,,,,,,,,,
2015/11/12 19:00,12/11/2015 19:00,0,0,0,16.56,,,,,,,,,,,,,
2015/11/12 20:00,12/11/2015 20:00,0,0,0,16.14,,,,,,,,,,,,,
2015/11/12 21:00,12/11/2015 21:00,0,0,0,15.63,,,,,,,,,,,,,
2015/11/12 22:00,12/11/2015 22:00,0,0,0,14.925,,,,,,,,,,,,,
2015/11/12 23:00,12/11/2015 23:00,0,0,0,14.432,,,,,,,,,,,,,
2015/11/13 00:00,13/11/2015 00:00,0,0,0,14.258,,,,,,,,,,,,,
2015/11/13 01:00,13/11/2015 01:00,0,0,0,14.295,,,,,,,,,,,,,
2015/11/13 02:00,13/11/2015 02:00,0,0,0,14.418,,,,,,,,,,,,,
2015/11/13 03:00,13/11/2015 03:00,0,0,0,14.254,,,,,,,,,,,,,
2015/11/13 04:00,13/11/2015 04:00,0,0,0,13.698,,,,,,,,,,,,,
2015/11/13 05:00,13/11/2015 05:00,0,0,0,13.031,,,,,,,,,,,,,
2015/11/13 06:00,13/11/2015 06:00,0,0,0,12.398,,,,,,,,,,,,,
2015/11/13 07:00,13/11/2015 07:00,0.054,0.058,0.016,12.368,,,,,,,,,,,,,
2015/11/13 08:00,13/11/2015 08:00,0.31,0.307,0.053,16.678,,,,,,,,,,,,,
2015/11/13 09:00,13/11/2015 09:00,0.524,0.57,0.064,20.582,,,,,,,,,,,,,
2015/11/13 10:00,13/11/2015 10:00,0.663,0.77,0.072,23.311,,,,,,,,,,,,,
2015/11/13 11:00,13/11/2015 11:00,0.742,0.896,0.078,24.809,,,,,,,,,,,,,
2015/11/13 12:00,13/11/2015 12:00,0.767,0.938,0.08,25.576,,,,,,,,,,,,,
2015/11/13 13:00,13/11/2015 13:00,0.744,0.902,0.08,25.819,,,,,,,,,,,,,
2015/11/13 14:00,13/11/2015 14:00,0.669,0.788,0.076,25.601,,,,,,,,,,,,,
2015/11/13 15:00,13/11/2015 15:00,0.546,0.614,0.067,24.949,,,,,,,,,,,,,
2015/11/13 16:00,13/11/2015 16:00,0.358,0.375,0.056,23.673,,,,,,,,,,,,,
2015/11/13 17:00,13/11/2015 17:00,0.064,0.068,0.02,19.851,,,,,,,,,,,,,
2015/11/13 18:00,13/11/2015 18:00,0,0,0,16.997,,,,,,,,,,,,,
2015/11/13 19:00,13/11/2015 19:00,0,0,0,15.917,,,,,,,,,,,,,
2015/11/13 20:00,13/11/2015 20:00,0,0,0,14.925,,,,,,,,,,,,,
2015/11/13 21:00,13/11/2015 21:00,0,0,0,14.147,,,,,,,,,,,,,
2015/11/13 22:00,13/11/2015 22:00,0,0,0,13.563,,,,,,,,,,,,,
2015/11/13 23:00,13/11/2015 23:00,0,0,0,13.23,,,,,,,,,,,,,
2015/11/14 00:00,14/11/2015 00:00,0,0,0,13.084,,,,,,,,,,,,,
2015/11/14 01:00,14/11/2015 01:00,0,0,0,13.118,,,,,,,,,,,,,
2015/11/14 02:00,14/11/2015 02:00,0,0,0,12.931,,,,,,,,,,,,,
2015/11/14 03:00,14/11/2015 03:00,0,0,0,12.506,,,,,,,,,,,,,
2015/11/14 04:00,14/11/2015 04:00,0,0,0,12.079,,,,,,,,,,,,,
2015/11/14 05:00,14/11/2015 05:00,0,0,0,11.761,,,,,,,,,,,,,
2015/11/14 06:00,14/11/2015 06:00,0,0,0,11.512,,,,,,,,,,,,,
2015/11/14 07:00,14/11/2015 07:00,0.05,0.053,0.016,11.858,,,,,,,,,,,,,
2015/11/14 08:00,14/11/2015 08:00,0.297,0.29,0.055,16.372,,,,,,,,,,,,,
2015/11/14 09:00,14/11/2015 09:00,0.52,0.563,0.066,20.103,,,,,,,,,,,,,
2015/11/14 10:00,14/11/2015 10:00,0.662,0.766,0.073,23.101,,,,,,,,,,,,,
2015/11/14 11:00,14/11/2015 11:00,0.741,0.894,0.078,25.039,,,,,,,,,,,,,
2015/11/14 12:00,14/11/2015 12:00,0.767,0.943,0.08,26.127,,,,,,,,,,,,,
2015/11/14 13:00,14/11/2015 13:00,0.744,0.908,0.079,26.621,,,,,,,,,,,,,
2015/11/14 14:00,14/11/2015 14:00,0.669,0.793,0.075,26.616,,,,,,,,,,,,,
2015/11/14 15:00,14/11/2015 15:00,0.539,0.605,0.069,26.117,,,,,,,,,,,,,
2015/11/14 16:00,14/11/2015 16:00,0.318,0.32,0.065,24.853,,,,,,,,,,,,,
2015/11/14 17:00,14/11/2015 17:00,0.045,0.046,0.021,20.946,,,,,,,,,,,,,
2015/11/14 18:00,14/11/2015 18:00,0,0,0,18.493,,,,,,,,,,,,,
2015/11/14 19:00,14/11/2015 19:00,0,0,0,17.581,,,,,,,,,,,,,
2015/11/14 20:00,14/11/2015 20:00,0,0,0,16.876,,,,,,,,,,,,,
2015/11/14 21:00,14/11/2015 21:00,0,0,0,16.129,,,,,,,,,,,,,
2015/11/14 22:00,14/11/2015 22:00,0,0,0,15.312,,,,,,,,,,,,,
2015/11/14 23:00,14/11/2015 23:00,0,0,0,14.415,,,,,,,,,,,,,
2015/11/15 00:00,15/11/2015 00:00,0,0,0,13.701,,,,,,,,,,,,,
2015/11/15 01:00,15/11/2015 01:00,0,0,0,13.146,,,,,,,,,,,,,
2015/11/15 02:00,15/11/2015 02:00,0,0,0,12.676,,,,,,,,,,,,,
2015/11/15 03:00,15/11/2015 03:00,0,0,0,12.26,,,,,,,,,,,,,
2015/11/15 04:00,15/11/2015 04:00,0,0,0,11.956,,,,,,,,,,,,,
2015/11/15 05:00,15/11/2015 05:00,0,0,0,11.773,,,,,,,,,,,,,
2015/11/15 06:00,15/11/2015 06:00,0,0,0,11.581,,,,,,,,,,,,,
2015/11/15 07:00,15/11/2015 07:00,0.041,0.042,0.017,11.894,,,,,,,,,,,,,
2015/11/15 08:00,15/11/2015 08:00,0.279,0.263,0.061,16.293,,,,,,,,,,,,,
2015/11/15 09:00,15/11/2015 09:00,0.5,0.527,0.073,19.729,,,,,,,,,,,,,
2015/11/15 10:00,15/11/2015 10:00,0.646,0.731,0.081,22.087,,,,,,,,,,,,,
2015/11/15 11:00,15/11/2015 11:00,0.73,0.859,0.086,23.448,,,,,,,,,,,,,
2015/11/15 12:00,15/11/2015 12:00,0.759,0.909,0.087,24.246,,,,,,,,,,,,,
2015/11/15 13:00,15/11/2015 13:00,0.732,0.866,0.088,24.532,,,,,,,,,,,,,
2015/11/15 14:00,15/11/2015 14:00,0.633,0.71,0.092,24.266,,,,,,,,,,,,,
2015/11/15 15:00,15/11/2015 15:00,0.491,0.512,0.088,23.37,,,,,,,,,,,,,
2015/11/15 16:00,15/11/2015 16:00,0.297,0.282,0.072,21.796,,,,,,,,,,,,,
2015/11/15 17:00,15/11/2015 17:00,0.042,0.042,0.02,18.435,,,,,,,,,,,,,
2015/11/15 18:00,15/11/2015 18:00,0,0,0,15.194,,,,,,,,,,,,,
2015/11/15 19:00,15/11/2015 19:00,0,0,0,13.674,,,,,,,,,,,,,
2015/11/15 20:00,15/11/2015 20:00,0,0,0,13.087,,,,,,,,,,,,,
2015/11/15 21:00,15/11/2015 21:00,0,0,0,12.354,,,,,,,,,,,,,
2015/11/15 22:00,15/11/2015 22:00,0,0,0,11.544,,,,,,,,,,,,,
2015/11/15 23:00,15/11/2015 23:00,0,0,0,11.22,,,,,,,,,,,,,
2015/11/16 00:00,16/11/2015 00:00,0,0,0,11.123,,,,,,,,,,,,,
2015/11/16 01:00,16/11/2015 01:00,0,0,0,11.197,,,,,,,,,,,,,
2015/11/16 02:00,16/11/2015 02:00,0,0,0,11.301,,,,,,,,,,,,,
2015/11/16 03:00,16/11/2015 03:00,0,0,0,11.251,,,,,,,,,,,,,
2015/11/16 04:00,16/11/2015 04:00,0,0,0,11.047,,,,,,,,,,,,,
2015/11/16 05:00,16/11/2015 05:00,0,0,0,10.758,,,,,,,,,,,,,
2015/11/16 06:00,16/11/2015 06:00,0,0,0,10.425,,,,,,,,,,,,,
2015/11/16 07:00,16/11/2015 07:00,0.033,0.034,0.016,10.357,,,,,,,,,,,,,
2015/11/16 08:00,16/11/2015 08:00,0.267,0.243,0.064,13.8,,,,,,,,,,,,,
2015/11/16 09:00,16/11/2015 09:00,0.493,0.507,0.077,17.241,,,,,,,,,,,,,
2015/11/16 10:00,16/11/2015 10:00,0.643,0.711,0.084,19.595,,,,,,,,,,,,,
2015/11/16 11:00,16/11/2015 11:00,0.728,0.841,0.088,21.08,,,,,,,,,,,,,
2015/11/16 12:00,16/11/2015 12:00,0.774,0.923,0.084,21.954,,,,,,,,,,,,,
2015/11/16 13:00,16/11/2015 13:00,0.753,0.894,0.081,22.273,,,,,,,,,,,,,
2015/11/16 14:00,16/11/2015 14:00,0.679,0.782,0.077,22.058,,,,,,,,,,,,,
2015/11/16 15:00,16/11/2015 15:00,0.546,0.597,0.07,21.319,,,,,,,,,,,,,
2015/11/16 16:00,16/11/2015 16:00,0.347,0.351,0.06,19.903,,,,,,,,,,,,,
2015/11/16 17:00,16/11/2015 17:00,0.049,0.05,0.019,16.299,,,,,,,,,,,,,
2015/11/16 18:00,16/11/2015 18:00,0,0,0,13.452,,,,,,,,,,,,,
2015/11/16 19:00,16/11/2015 19:00,0,0,0,12.169,,,,,,,,,,,,,
2015/11/16 20:00,16/11/2015 20:00,0,0,0,11.085,,,,,,,,,,,,,
2015/11/16 21:00,16/11/2015 21:00,0,0,0,10.414,,,,,,,,,,,,,
2015/11/16 22:00,16/11/2015 22:00,0,0,0,10.142,,,,,,,,,,,,,
2015/11/16 23:00,16/11/2015 23:00,0,0,0,9.82,,,,,,,,,,,,,
2015/11/17 00:00,17/11/2015 00:00,0,0,0,9.622,,,,,,,,,,,,,
2015/11/17 01:00,17/11/2015 01:00,0,0,0,9.579,,,,,,,,,,,,,
2015/11/17 02:00,17/11/2015 02:00,0,0,0,9.568,,,,,,,,,,,,,
2015/11/17 03:00,17/11/2015 03:00,0,0,0,9.42,,,,,,,,,,,,,
2015/11/17 04:00,17/11/2015 04:00,0,0,0,9.219,,,,,,,,,,,,,
2015/11/17 05:00,17/11/2015 05:00,0,0,0,9.046,,,,,,,,,,,,,
2015/11/17 06:00,17/11/2015 06:00,0,0,0,8.842,,,,,,,,,,,,,
2015/11/17 07:00,17/11/2015 07:00,0.035,0.037,0.015,8.899,,,,,,,,,,,,,
2015/11/17 08:00,17/11/2015 08:00,0.277,0.255,0.06,12.271,,,,,,,,,,,,,
2015/11/17 09:00,17/11/2015 09:00,0.509,0.528,0.071,16.027,,,,,,,,,,,,,
2015/11/17 10:00,17/11/2015 10:00,0.656,0.737,0.077,19.685,,,,,,,,,,,,,
2015/11/17 11:00,17/11/2015 11:00,0.738,0.87,0.081,22.121,,,,,,,,,,,,,
2015/11/17 12:00,17/11/2015 12:00,0.761,0.913,0.084,23.654,,,,,,,,,,,,,
2015/11/17 13:00,17/11/2015 13:00,0.737,0.88,0.083,24.466,,,,,,,,,,,,,
2015/11/17 14:00,17/11/2015 14:00,0.66,0.766,0.078,24.642,,,,,,,,,,,,,
2015/11/17 15:00,17/11/2015 15:00,0.546,0.611,0.067,24.114,,,,,,,,,,,,,
2015/11/17 16:00,17/11/2015 16:00,0.356,0.372,0.055,22.634,,,,,,,,,,,,,
2015/11/17 17:00,17/11/2015 17:00,0.053,0.058,0.018,18.337,,,,,,,,,,,,,
2015/11/17 18:00,17/11/2015 18:00,0,0,0,15.477,,,,,,,,,,,,,
2015/11/17 19:00,17/11/2015 19:00,0,0,0,14.24,,,,,,,,,,,,,
2015/11/17 20:00,17/11/2015 20:00,0,0,0,13.133,,,,,,,,,,,,,
2015/11/17 21:00,17/11/2015 21:00,0,0,0,12.307,,,,,,,,,,,,,
2015/11/17 22:00,17/11/2015 22:00,0,0,0,11.826,,,,,,,,,,,,,
2015/11/17 23:00,17/11/2015 23:00,0,0,0,11.541,,,,,,,,,,,,,
2015/11/18 00:00,18/11/2015 00:00,0,0,0,11.417,,,,,,,,,,,,,
2015/11/18 01:00,18/11/2015 01:00,0,0,0,11.537,,,,,,,,,,,,,
2015/11/18 02:00,18/11/2015 02:00,0,0,0,11.656,,,,,,,,,,,,,
2015/11/18 03:00,18/11/2015 03:00,0,0,0,11.591,,,,,,,,,,,,,
2015/11/18 04:00,18/11/2015 04:00,0,0,0,11.274,,,,,,,,,,,,,
2015/11/18 05:00,18/11/2015 05:00,0,0,0,10.845,,,,,,,,,,,,,
2015/11/18 06:00,18/11/2015 06:00,0,0,0,10.334,,,,,,,,,,,,,
2015/11/18 07:00,18/11/2015 07:00,0.049,0.055,0.013,10.205,,,,,,,,,,,,,
2015/11/18 08:00,18/11/2015 08:00,0.316,0.315,0.047,13.92,,,,,,,,,,,,,
2015/11/18 09:00,18/11/2015 09:00,0.537,0.583,0.058,17.742,,,,,,,,,,,,,
2015/11/18 10:00,18/11/2015 10:00,0.677,0.785,0.066,21.023,,,,,,,,,,,,,
2015/11/18 11:00,18/11/2015 11:00,0.757,0.913,0.071,22.853,,,,,,,,,,,,,
2015/11/18 12:00,18/11/2015 12:00,0.782,0.959,0.074,23.916,,,,,,,,,,,,,
2015/11/18 13:00,18/11/2015 13:00,0.759,0.925,0.073,24.409,,,,,,,,,,,,,
2015/11/18 14:00,18/11/2015 14:00,0.685,0.812,0.068,24.329,,,,,,,,,,,,,
2015/11/18 15:00,18/11/2015 15:00,0.556,0.628,0.061,23.697,,,,,,,,,,,,,
2015/11/18 16:00,18/11/2015 16:00,0.367,0.389,0.051,22.285,,,,,,,,,,,,,
2015/11/18 17:00,18/11/2015 17:00,0.056,0.062,0.016,17.694,,,,,,,,,,,,,
2015/11/18 18:00,18/11/2015 18:00,0,0,0,14.854,,,,,,,,,,,,,
2015/11/18 19:00,18/11/2015 19:00,0,0,0,13.851,,,,,,,,,,,,,
2015/11/18 20:00,18/11/2015 20:00,0,0,0,12.905,,,,,,,,,,,,,
2015/11/18 21:00,18/11/2015 21:00,0,0,0,12.048,,,,,,,,,,,,,
2015/11/18 22:00,18/11/2015 22:00,0,0,0,11.519,,,,,,,,,,,,,
2015/11/18 23:00,18/11/2015 23:00,0,0,0,11.333,,,,,,,,,,,,,
2015/11/19 00:00,19/11/2015 00:00,0,0,0,11.486,,,,,,,,,,,,,
2015/11/19 01:00,19/11/2015 01:00,0,0,0,11.704,,,,,,,,,,,,,
2015/11/19 02:00,19/11/2015 02:00,0,0,0,11.566,,,,,,,,,,,,,
2015/11/19 03:00,19/11/2015 03:00,0,0,0,11.351,,,,,,,,,,,,,
2015/11/19 04:00,19/11/2015 04:00,0,0,0,10.751,,,,,,,,,,,,,
2015/11/19 05:00,19/11/2015 05:00,0,0,0,10.189,,,,,,,,,,,,,
2015/11/19 06:00,19/11/2015 06:00,0,0,0,9.652,,,,,,,,,,,,,
2015/11/19 07:00,19/11/2015 07:00,0.053,0.06,0.012,9.519,,,,,,,,,,,,,
2015/11/19 08:00,19/11/2015 08:00,0.329,0.334,0.043,13.542,,,,,,,,,,,,,
2015/11/19 09:00,19/11/2015 09:00,0.55,0.605,0.053,17.658,,,,,,,,,,,,,
2015/11/19 10:00,19/11/2015 10:00,0.69,0.809,0.061,20.944,,,,,,,,,,,,,
2015/11/19 11:00,19/11/2015 11:00,0.769,0.939,0.065,22.87,,,,,,,,,,,,,
2015/11/19 12:00,19/11/2015 12:00,0.796,0.991,0.067,24.147,,,,,,,,,,,,,
2015/11/19 13:00,19/11/2015 13:00,0.773,0.958,0.066,24.827,,,,,,,,,,,,,
2015/11/19 14:00,19/11/2015 14:00,0.7,0.846,0.061,24.881,,,,,,,,,,,,,
2015/11/19 15:00,19/11/2015 15:00,0.571,0.658,0.055,24.331,,,,,,,,,,,,,
2015/11/19 16:00,19/11/2015 16:00,0.385,0.418,0.045,22.83,,,,,,,,,,,,,
2015/11/19 17:00,19/11/2015 17:00,0.062,0.07,0.015,17.516,,,,,,,,,,,,,
2015/11/19 18:00,19/11/2015 18:00,0,0,0,14.835,,,,,,,,,,,,,
2015/11/19 19:00,19/11/2015 19:00,0,0,0,14.137,,,,,,,,,,,,,
2015/11/19 20:00,19/11/2015 20:00,0,0,0,13.274,,,,,,,,,,,,,
2015/11/19 21:00,19/11/2015 21:00,0,0,0,12.532,,,,,,,,,,,,,
2015/11/19 22:00,19/11/2015 22:00,0,0,0,12.422,,,,,,,,,,,,,
2015/11/19 23:00,19/11/2015 23:00,0,0,0,12.536,,,,,,,,,,,,,
2015/11/20 00:00,20/11/2015 00:00,0,0,0,12.688,,,,,,,,,,,,,
2015/11/20 01:00,20/11/2015 01:00,0,0,0,12.666,,,,,,,,,,,,,
2015/11/20 02:00,20/11/2015 02:00,0,0,0,12.283,,,,,,,,,,,,,
2015/11/20 03:00,20/11/2015 03:00,0,0,0,11.534,,,,,,,,,,,,,
2015/11/20 04:00,20/11/2015 04:00,0,0,0,10.773,,,,,,,,,,,,,
2015/11/20 05:00,20/11/2015 05:00,0,0,0,10.187,,,,,,,,,,,,,
2015/11/20 06:00,20/11/2015 06:00,0,0,0,9.673,,,,,,,,,,,,,
2015/11/20 07:00,20/11/2015 07:00,0.053,0.061,0.012,9.612,,,,,,,,,,,,,
2015/11/20 08:00,20/11/2015 08:00,0.334,0.342,0.041,13.554,,,,,,,,,,,,,
2015/11/20 09:00,20/11/2015 09:00,0.554,0.615,0.051,17.945,,,,,,,,,,,,,
2015/11/20 10:00,20/11/2015 10:00,0.694,0.82,0.058,21.42,,,,,,,,,,,,,
2015/11/20 11:00,20/11/2015 11:00,0.771,0.95,0.063,23.745,,,,,,,,,,,,,
2015/11/20 12:00,20/11/2015 12:00,0.791,0.989,0.067,24.991,,,,,,,,,,,,,
2015/11/20 13:00,20/11/2015 13:00,0.768,0.955,0.066,25.529,,,,,,,,,,,,,
2015/11/20 14:00,20/11/2015 14:00,0.695,0.84,0.062,25.477,,,,,,,,,,,,,
2015/11/20 15:00,20/11/2015 15:00,0.568,0.656,0.055,24.751,,,,,,,,,,,,,
2015/11/20 16:00,20/11/2015 16:00,0.381,0.413,0.045,22.93,,,,,,,,,,,,,
2015/11/20 17:00,20/11/2015 17:00,0.057,0.064,0.015,17.3,,,,,,,,,,,,,
2015/11/20 18:00,20/11/2015 18:00,0,0,0,14.49,,,,,,,,,,,,,
2015/11/20 19:00,20/11/2015 19:00,0,0,0,13.523,,,,,,,,,,,,,
2015/11/20 20:00,20/11/2015 20:00,0,0,0,12.409,,,,,,,,,,,,,
